"Country","Industry","Industry_simple","Code_num","Code_type","Code_length","Aggregate_level","GVA_abbrev","Units","GVA_total","Currency_ISO","Metric","Metric_type","Year","Base_year","GDP_annual","GDP_perc_norm","Source1","Source1_info","Confidence1","Notes","Source2"
"Germany","Agriculture, forestry, and fishing","Fishing","A","ISIC",1,1,101560,1e+06,1.0156e+11,"EUR","GVA","Constant",2022,"2015","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0013: National accounts of the federal government - gross value added (nominal/
price-adjusted): Germany, years, economic sectors > price adjusted, chain index (2015=100)","High",NA,NA
"Germany","Fishing","Fishing","31","ISIC",3,4,0.191,1e+06,191000,"EUR","GVA","Current",2018,"Current","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added (nominal/
price-adjusted): Germany, years, economic sectors > At current prices (bn EUR)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,0.112,1e+06,112000,"EUR","GVA","Current",2019,"Current","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added (nominal/
price-adjusted): Germany, years, economic sectors > At current prices (bn EUR)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,0.147,1e+06,147000,"EUR","GVA","Current",2020,"Current","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added (nominal/
price-adjusted): Germany, years, economic sectors > At current prices (bn EUR)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,0.15,1e+06,150000,"EUR","GVA","Current",2021,"Current","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added (nominal/
price-adjusted): Germany, years, economic sectors > At current prices (bn EUR)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,72220,1e+06,7.222e+10,"EUR","GVA","Constant",2018,"2015","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added, gross domestic product
(nominal/price-adjusted): Germany, years > Price-adjusted, chain index (2015=100)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,47640,1e+06,4.764e+10,"EUR","GVA","Constant",2019,"2015","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added, gross domestic product
(nominal/price-adjusted): Germany, years > Price-adjusted, chain index (2015=100)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,55720,1e+06,5.572e+10,"EUR","GVA","Constant",2020,"2015","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added, gross domestic product
(nominal/price-adjusted): Germany, years > Price-adjusted, chain index (2015=100)","High","2022 data not available for just fishing",NA
"Germany","Fishing","Fishing","31","ISIC",3,4,61030,1e+06,6.103e+10,"EUR","GVA","Constant",2021,"2015","NULL",NA,"https://www-genesis.destatis.de/genesis/online?operation=abruftabelleBearbeiten&levelindex=1&levelid=1700610367542&auswahloperation=abruftabelleAuspraegungAuswaehlen&auswahlverzeichnis=ordnungsstruktur&auswahlziel=werteabruf&code=81000-0103&auswahltext=&werteabruf=Value+retrieval#abreadcrumb","Search for ""81000-0103""
81000-0103: National accounts of the federal government - gross value added, gross domestic product
(nominal/price-adjusted): Germany, years > Price-adjusted, chain index (2015=100)","High","2022 data not available for just fishing",NA
"India","Agriculture, forestry and fishing","Fishing","1","NIC",1,1,1840023,1e+07,1.840023e+13,"INR","GVA","Constant",2018,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2022","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Agriculture, forestry and fishing","Fishing","1","NIC",1,1,1878598,1e+07,1.878598e+13,"INR","GVA","Constant",2019,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2023","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Agriculture, forestry and fishing","Fishing","1","NIC",1,1,1982303,1e+07,1.982303e+13,"INR","GVA","Constant",2020,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2024","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Agriculture, forestry and fishing","Fishing","1","NIC",1,1,2048032,1e+07,2.048032e+13,"INR","GVA","Constant",2021,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2025","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Fishing and aquaculture","Fishing","1.4","NIC",2,3,114730,1e+07,1.1473e+12,"INR","GVA","Constant",2018,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2022","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Fishing and aquaculture","Fishing","1.4","NIC",2,3,124468,1e+07,1.24468e+12,"INR","GVA","Constant",2019,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2023","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Fishing and aquaculture","Fishing","1.4","NIC",2,3,129893,1e+07,1.29893e+12,"INR","GVA","Constant",2020,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2024","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"India","Fishing and aquaculture","Fishing","1.4","NIC",2,3,137716,1e+07,1.37716e+12,"INR","GVA","Constant",2021,"2012","NULL",NA,"https://www.mospi.gov.in/publication/national-accounts-statistics-2025","Statement 1.6 - Gross Value Added by economic activity at current and constant prices","High",NA,NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,2012743,1e+09,2.012743e+15,"IDR","GDP","Current",2019,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,2115495,1e+09,2.115495e+15,"IDR","GDP","Current",2020,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,2254541,1e+09,2.254541e+15,"IDR","GDP","Current",2021,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,2428901,1e+09,2.428901e+15,"IDR","GDP","Current",2022,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,419635,1e+09,4.19635e+14,"IDR","GDP","Current",2019,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,431469,1e+09,4.31469e+14,"IDR","GDP","Current",2020,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,469594,1e+09,4.69594e+14,"IDR","GDP","Current",2021,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,505061,1e+09,5.05061e+14,"IDR","GDP","Current",2022,"Current","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.1. Gross Domestic Product By Industrial Origin At Current Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,1354399,1e+09,1.354399e+15,"IDR","GDP","Constant",2019,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,1378399,1e+09,1.378399e+15,"IDR","GDP","Constant",2020,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,1404191,1e+09,1.404191e+15,"IDR","GDP","Constant",2021,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Agriculture, forestry and fishing","Fishing","NULL",NA,NA,1,1435853,1e+09,1.435853e+15,"IDR","GDP","Constant",2022,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,252279,1e+09,2.52279e+14,"IDR","GDP","Constant",2019,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,254112,1e+09,2.54112e+14,"IDR","GDP","Constant",2020,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,267967,1e+09,2.67967e+14,"IDR","GDP","Constant",2021,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Indonesia","Fishery","Fishing","NULL",NA,NA,4,275452,1e+09,2.75452e+14,"IDR","GDP","Constant",2022,"2010","NULL",NA,"https://www.bi.go.id/en/statistik/ekonomi-keuangan/seki/Default.aspx#headingThree","VII.2. Gross Domestic Product By Industrial Origin At 2010 Constant Prices","High","Unsure about classification code number",NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,55019,1e+06,5.5019e+10,"JMD","GVA","Constant",2016,"2007","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,53093,1e+06,5.3093e+10,"JMD","GVA","Constant",2017,"2007","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,55269,1e+06,5.5269e+10,"JMD","GVA","Constant",2018,"2007","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,55491,1e+06,5.5491e+10,"JMD","GVA","Constant",2019,"2007","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CONSTANT (2007) PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,116203,1e+06,1.16203e+11,"JMD","GVA","Current",2016,"Current","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,125674,1e+06,1.25674e+11,"JMD","GVA","Current",2017,"Current","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,133641,1e+06,1.33641e+11,"JMD","GVA","Current",2018,"Current","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Jamaica","Agriculture, forestry, and fishing","Fishing","A","JIC",1,1,148144,1e+06,1.48144e+11,"JMD","GVA","Current",2019,"Current","NULL",NA,"https://statinja.gov.jm/NationalAccounting/Annual/NewAnnualGDP.aspx","GROSS VALUE ADDED BY INDUSTRY AT CURRENT PRICES, $'Million","High",NA,NA
"Japan","Fishing","Fishing","31","ISIC",3,4,778.9,1e+09,7.789e+11,"JPY","GDP","Current",2018,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,721.7,1e+09,7.217e+11,"JPY","GDP","Current",2019,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,633,1e+09,6.33e+11,"JPY","GDP","Current",2020,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,637,1e+09,6.37e+11,"JPY","GDP","Current",2021,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,5812.6,1e+09,5.8126e+12,"JPY","GDP","Current",2018,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,5796.4,1e+09,5.7964e+12,"JPY","GDP","Current",2019,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,5542.2,1e+09,5.5422e+12,"JPY","GDP","Current",2020,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,5224.1,1e+09,5.2241e+12,"JPY","GDP","Current",2021,"Current","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","3. Gross Domestic Product classified by Economic Activities > 2021fcm3n_en.xls > at current prices","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","31","ISIC",3,1,4808.9,1e+09,4.8089e+12,"JPY","GDP","Constant",2018,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","31","ISIC",3,1,5018.1,1e+09,5.0181e+12,"JPY","GDP","Constant",2019,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","31","ISIC",3,1,4641.7,1e+09,4.6417e+12,"JPY","GDP","Constant",2020,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Agriculture, forestry and fishing","Fishing","31","ISIC",3,1,4792.7,1e+09,4.7927e+12,"JPY","GDP","Constant",2021,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,610.5,1e+09,6.105e+11,"JPY","GDP","Constant",2018,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,542.1,1e+09,5.421e+11,"JPY","GDP","Constant",2019,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,455.8,1e+09,4.558e+11,"JPY","GDP","Constant",2020,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Japan","Fishing","Fishing","31","ISIC",3,4,508.4,1e+09,5.084e+11,"JPY","GDP","Constant",2021,"2015","NULL",NA,"https://www.esri.cao.go.jp/en/sna/data/kakuhou/files/2021/2021annual_report_e.html","Gross Domestic Product classified by Economic Activities > in real terms","High","Inferred on code/type",NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,39775,1000,39775000,"AUD","GDP","Current",2018,"2018","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,40098,1000,40098000,"AUD","GDP","Current",2019,"2019","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,44954,1000,44954000,"AUD","GDP","Current",2020,"2020","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,45781,1000,45781000,"AUD","GDP","Current",2021,"2021","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,26792,1000,26792000,"AUD","GDP","Current",2018,"2018","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,25179,1000,25179000,"AUD","GDP","Current",2019,"2019","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,23373,1000,23373000,"AUD","GDP","Current",2020,"2020","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,24192,1000,24192000,"AUD","GDP","Current",2021,"2021","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,24100,1000,24100000,"AUD","GDP","Constant",2018,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,25215,1000,25215000,"AUD","GDP","Constant",2019,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,26595,1000,26595000,"AUD","GDP","Constant",2020,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,26762,1000,26762000,"AUD","GDP","Constant",2021,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,19286,1000,19286000,"AUD","GDP","Constant",2018,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2021","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,19259,1000,19259000,"AUD","GDP","Constant",2019,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2022","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,17084,1000,17084000,"AUD","GDP","Constant",2020,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2023","High",NA,NA
"Kiribati","Fishing","Fishing","31","ISIC",3,4,19089,1000,19089000,"AUD","GDP","Constant",2021,"2006","NULL",NA,"https://nso.gov.ki/statistics/economy/gdp/","GDP master table 2024","High",NA,NA
"Nauru","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,3.9,1e+06,3900000,"AUD","GDP","Constant",2018,"2007","NULL",NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High",NA,NA
"Nauru","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,4.9,1e+06,4900000,"AUD","GDP","Constant",2019,"2007","NULL",NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High",NA,NA
"Nauru","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,4.9,1e+06,4900000,"AUD","GDP","Constant",2020,"2007","NULL",NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High",NA,NA
"Nauru","Agriculture, forestry and fishing","Fishing","A","ISIC",1,1,5,1e+06,5e+06,"AUD","GDP","Constant",2021,"2007","NULL",NA,"""Key Indicators for Asia and the Pacific 2022"" pdf","Constant prices table","High",NA,NA
"New Zealand","Agriculture, forestry and fishing","Fishing","A","ANZSIC",1,1,11555650139,1,11555650139,"NZD","GDP","Constant",2019,"2015","NULL",NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A554",NA,"Medium","Couldn't find data on official NZ gov, so used world bank",NA
"New Zealand","Agriculture, forestry and fishing","Fishing","A","ANZSIC",1,1,12106718209,1,12106718209,"NZD","GDP","Constant",2020,"2015","NULL",NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A555",NA,"Medium","Couldn't find data on official NZ gov, so used world bank",NA
"New Zealand","Agriculture, forestry and fishing","Fishing","A","ANZSIC",1,1,12070510210,1,12070510210,"NZD","GDP","Constant",2021,"2015","NULL",NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A556",NA,"Medium","Couldn't find data on official NZ gov, so used world bank",NA
"New Zealand","Agriculture, forestry and fishing","Fishing","A","ANZSIC",1,1,11678404084,1,11678404084,"NZD","GDP","Constant",2022,"2015","NULL",NA,"https://data.un.org/Data.aspx?q=New+zealand&d=SNAAMA&f=grID%3A202%3BcurrID%3ANCU%3BpcFlag%3A0%3BcrID%3A557",NA,"Medium","Couldn't find data on official NZ gov, so used world bank",NA
"New Zealand","Agriculture, forestry and fishing","Fishing","A","ANZSIC",1,1,17327,1e+06,1.7327e+10,"NZD","GDP","Current",2019,"Current","NULL",NA,"https://www.stats.govt.nz/information-releases/national-accounts-industry-production-and-investment-year-ended-march-2022/","national-accounts-industry-production-and-investment-year-ended-march-2022.xls > Table 2. Contribution to gross domestic product by industry, current prices, 1972–2022","High",NA,NA
