Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP (constant LCU),NY.GDP.MKTP.KN,"Iran, Islamic Rep.",IRN,8.350827305E+15,8.550593517E+15,9.2413813696E+15,1.0039771882E+16,1.0475163254E+16,1.0809300439E+16,1.1349743331E+16,1.2275402692E+16,1.2306196344E+16,1.2430167177E+16,1.31508606E+16,1.34987952755402E+16,1.2992972279814E+16,1.27952219436114E+16,1.3433034976836E+16,1.32416296845501E+16,1.44088908141246E+16,1.48063608230922E+16,1.45342187901845E+16,1.40879328143038E+16,1.45571016149677E+16,1.52441644553532E+16,1.58198803570748E+16,..
GDP (constant LCU),NY.GDP.MKTP.KN,Iraq,IRQ,112211401170000,114187982650000,104826315350000,66398924625000,101843861910000,103546578870000,109393127070000,111455813400000,120626517100000,124702847900000,132687028600000,142700217000000,162587533100000,174990638800000,175335399600000,183616252100000,208932109700000,205130066900000,210532887200000,222141229690000,195402549500000,198496540500000,212408657300000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Ireland,IRL,143783125000,151412001000,160344348000,165176868000,176389305000,186513666000,195816695000,206214793000,196967976000,186930915000,190076910000,192511324000,192261652000,194519985000,211694152000,263506832000,268159195000,293128193000,317957017000,334801515000,356955983000,410946360000,449711021000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Isle of Man,IMN,2291639300,2415387800,2565141800,2719050300,2860441000,3029207000,3262455900,3507140100,3678990000,3756248800,3883961200,3961640400,4250993831.8,4427064398.6,4655281000,4637321000,4959721585.2,5100466696.7,5213360317.9,5226648387.7,4764809606.7,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Israel,ISR,716739123000,719133538000,718312137000,728324783000,763171245000,794721329000,839087982000,889711952000,918637941000,926750620000,979283619000,1033742943000,1060492632000,1107318701000,1150715926000,1179320725000,1232645838000,1285361120000,1337679455000,1393275259000,1367398107000,1485158300000,1586637483000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Italy,ITA,1660304000000,1692702700000,1697001200000,1699353700000,1723545600000,1737641600000,1768756500000,1795059200000,1777790500000,1683906500000,1712756800000,1724871700000,1673454900000,1642645500000,1642570800000,1655355000000,1676766400000,1704732500000,1720515100000,1728828600000,1573680200000,1704512200000,1767997600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Jamaica,JAM,774573924100,784991397800,800669959900,830025063500,841012313600,848529264300,873129191300,885632000000,878443000000,840272000000,828028000000,842356000000,837187000000,841521000000,847326000000,855134000000,866894000000,875538000000,892085000000,900045000000,810757633814.881,848064034247.391,892345866114.058,..
GDP (constant LCU),NY.GDP.MKTP.KN,Japan,JPN,482572940520000,484436171177000,484639452702000,492079276520000,502836698813000,511907374409000,518932535915000,526633336015000,520185822008000,490570413656000,510673586544000,510795175493000,517817337272000,528200093617000,529764651420000,538032300000000,542088131379000,551169905966000,554716083665000,552485186424000,529572968841000,543126437011000,548311865724000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Jordan,JOR,13228021100,13925132200,14730535100,15343571000,16658087600,18015154500,19473116500,21065271600,22586265600,23720934100,24270034400,24934348900,25540093500,26206676500,27093530900,27769928700,28323711300,29024326100,29581324000,30099363700,29767442400,30855633500,31604830912.3387,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kazakhstan,KAZ,4634898083500,5260609324700,5776149038500,6313330899100,6919410665500,7590593500000,8402787004500,9150635047900,9452606004500,9566037276500,10264357998000,11023920490000,11553068673000,12246252793000,12760595411000,12913722556000,13055773504000,13591060218000,14148293686000,14784966902000,14415342730000,15035202467000,15516328945944,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kenya,KEN,3806739949200,3950631159900,3972235562900,4088720399400,4297420945600,4551255250900,4845834987600,5177810047700,5189837207000,5361462000000,5793514000000,6090206000000,6368448000000,6610312000000,6942157000000,7287024000000,7594064000000,7885521000000,8330891000000,8756946000000,8733060000000,9395942000000,9851329000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kiribati,KIR,136000000,134000000,139075200,141865500,139554000,146464200,146392000,149371000,146247000,147421100,145769600,148338900,155957800,162448100,160667200,176517300,175673200,176000000,185000000,181000000,178000000,192000000,195000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Korea, Rep.",KOR,903550900000000,947394800000000,1.0205824E+15,1.0527031E+15,1.1074162E+15,1.1551297E+15,1.2159395E+15,1.2864585E+15,1.3252193E+15,1.3357243E+15,1.426618E+15,1.4791984E+15,1.5147366E+15,1.5626736E+15,1.6127175E+15,1.6580204E+15,1.7068803E+15,1.7608115E+15,1.8120054E+15,1.8526664E+15,1.8395233E+15,1.9187099E+15,1.9688395E+15,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kosovo,XKX,..,..,..,..,..,..,..,..,3537600000,3715713000,3899267384.74192,4145693701.62786,4216676113.43276,4441880330.70993,4590630165.50372,4862222518.40843,5133134594.52034,5380842030.34539,5564147462.50649,5828822863.61795,5517547684.57673,6110444419.82816,6429324329.74261,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kuwait,KWT,21140700000,21185800000,21824400000,25605700000,28227800000,31222500000,33568800000,35580100000,36462400000,33882300000,33079200000,36264200000,38667000000,39111400000,39307300000,39540400000,40697300000,38779600000,39723488200,39504230700,36006020900,36419000000,39646000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Kyrgyz Republic,KGZ,290543479167.739,306005103195.604,305952089029.526,327461417942.515,350471517514.281,349856385984.499,360712075395.685,391527256256.993,424421873097.565,436671938597.489,434612739578.556,460499466528.091,460093535322.694,510314904632.118,530850173507.568,551424999624.263,575333993099.169,602604463208.426,625249797343.862,654015200000,607259800000,640701643510.202,681269288531.978,..
GDP (constant LCU),NY.GDP.MKTP.KN,Lao PDR,LAO,35142119045000,37163287406000,39362887132000,41751034401000,44405438028000,47561584895000,51661044510000,55585645618000,59935168338000,64431369760000,69925371783000,75546429556000,81609860356000,88160112763000,94870828315000,101768000000000,108915000000000,116422000000000,123696000000000,130447000000000,131103189930000,134417938750000,138057205680000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Latvia,LVA,14350958000,15258442000,16339980000,17716274000,19183916000,21240502000,23783380000,26147905000,25298328000,21690751000,20724305000,21257689000,22754708000,23211615000,23653140000,24572126000,25154145000,25987370000,27024401000,27183170000,26228007000,27993607000,28933765000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Lebanon,LBN,33116535182000,34388100609000,35565256816000,36712982603000,39165205943000,40217096941000,40840266891000,44642749980000,48691458238000,53673643998000,57954189866000,58456849666000,59956145882000,62251191301000,63797548309000,64092497640000,65088847183000,65676618000000,64438807000000,59982912000000,47146629000000,43845781000000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Lesotho,LSO,13380102482.9959,13856645830.148,13956945215.7225,14593350767.2354,14840324871.4728,15354708708.162,16004227451.087,16674470800,17595471800,17374867200,18290465500,19134829100,20346845200,20711567600,21065849300,21723960500,22507958100,21801619000,21478817000,21174248700,19594921400,19957952300,20180461600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Liberia,LBR,2364414500,2433461900,2525033500,1763858800,1810069200,1905662800,2058952600,2255279400,2416434700,2544518800,2699730000,2921128600,3154638200,3428690700,3452739300,3452098300,3398419600,3481856100,3522161200,3435259000,3332802700,3499000000,3667235590,..
GDP (constant LCU),NY.GDP.MKTP.KN,Libya,LBY,86423100000,84899600000,84085500000,95030100000,99270000000,111054100000,118273200000,125641600000,125438000000,119918500000,125947100000,62547200000,116854900000,95823400000,73743000000,73121600000,72031400000,95435700000,103014600000,91481400000,64231700000,84382800000,83339000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Liechtenstein,LIE,4097204900,4067168600,4026744200,3948723400,4068731900,4265173400,4633896300,4788018000,4874110800,4817693800,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Lithuania,LTU,20260235000,21582440000,23039560000,25473910000,27147416000,29246554000,31414929000,34904336000,35816883000,30502156000,31005820000,32878264000,34142060000,35354128000,36604607000,37345698000,38286372000,39926023000,41520393000,43457601000,43446905000,46177417000,47304227000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Luxembourg,LUX,36385193000,37503803000,38713457000,39727509000,41408734000,42436861000,44990166000,48633770000,48487783000,46917286000,48681570000,49189951000,50001537000,51587481000,52940665000,54142304000,56837611000,57586269000,58288431000,59988033000,59442244000,63703303000,64582527000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Macao SAR, China",MAC,117954000000,121361000000,132175000000,147561000000,186857000000,201947000000,228988000000,262138000000,271028000000,274482000000,343439000000,417679000000,456282000000,505345000000,494994000000,388499000000,385861000000,423907000000,451059000000,439496000000,200692000000,247926000000,194741000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Madagascar,MDG,12758567260000,13521559663000,11843808447000,13002712327000,13686265385000,14337162966000,15111155920000,15974088180000,17046370021000,16368144629000,16469502686000,16729461772000,17233210645000,17629639326000,18218328791000,18788981153000,19539252614000,20307791521000,20956494783000,21880934414000,20319145168000,21485386022000,22301014050510,..
GDP (constant LCU),NY.GDP.MKTP.KN,Malawi,MWI,3147848853900,2991244518700,3042095676400,3215666686100,3389971820000,3500780711000,3665317396200,4017187861700,4324090425000,4684205425700,5006200791400,5253140155900,5352949818900,5642563139400,5959972550900,6126851782400,6280023076900,6531224000000,6818055000000,7189515000000,7247031000000,7446426000000,7515189000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Malaysia,MYS,579072903200,582070620700,613449979800,648959527500,692981292900,729932019800,770697606800,819242199200,858826097100,845827517500,908628919800,956730942800,1009097172700,1056461394000,1119920092400,1176941187000,1229312497000,1300769020000,1363766395000,1423951962000,1346249088000,1390643550000,1510939004000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Maldives,MDV,31875691521.1232,30618630799.6889,32844111170.0585,37360192819.0386,39533198654.1584,35096322121.149,43381089145.3479,46471309556.8629,50644348122.1292,46512902114.7776,49692278233.3372,53952247684.247,55227542642.5599,59073172592.2741,63681526758.4068,66210775962.7521,70562304518.1781,75540149802.9726,82087974669.1368,88079030673.8162,59093253323.6977,81363841319.9932,92678847438.7453,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mali,MLI,2116386073400,2441806663900,2517656705800,2747242878100,2790099830200,2972426681700,3111006768400,3219693423900,3373374062200,3535509290900,3723383966400,3843021274400,3810865384500,3898327347500,4174511516700,4432154019500,4691536933700,4940444365400,5174941782900,5421070335800,5354095698100,5517535549900,5723188982504.85,..
GDP (constant LCU),NY.GDP.MKTP.KN,Malta,MLT,6043573663.54068,5972580006.15511,6125792432.03487,6375361356.10841,6384303982.2264,6600322890.95171,6766000418.46023,7089057033.01222,7360309816.57961,7276853202.67244,7680255748.33731,7716126426.14597,8033853855.98006,8473575271.14686,9120408898.78208,9996709856.47688,10334743649.4898,11458054761.1829,12307815018.7903,13176590116.2313,12112188741.255,13601741688.8453,14542409874.8855,..
GDP (constant LCU),NY.GDP.MKTP.KN,Marshall Islands,MHL,151086600,161399900,167438600,164733000,167022430.419922,170003265.380859,170376617.431641,176197158.813477,162724639.892578,168742553.710938,177933563.232422,177552490.234375,175228561.401367,181555099.487305,179453475.952148,183222930.908203,187151763.916016,194139633.178711,205126403.808594,226373046.875,219930511.474609,222376800.537109,220874588.012695,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mauritania,MRT,116274507900,115344900400,116938371700,125040177300,130958026200,142176266900,168241724500,164928333700,164382290300,164543180900,168854589900,175900526000,183763302700,191390974100,199572600000,210302300000,212954021084.544,226307400252.009,237107182426.825,244554730572.859,243672725891.496,245482520995.07,261134720938.631,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mauritius,MUS,249653291200,258010536800,262177197100,277712364000,289737364500,294887570800,309235457100,326945421700,344557849100,355980207100,371562184200,386712773700,400232710000,413682154400,429513645600,445365091100,462567176400,480782996900,500046724300,514504500200,439661906795.761,454627112940.879,495000659719.48,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mexico,MEX,17811854384000,17731550484000,17689599763000,17899317904000,18537507529000,18929250872000,19838803936000,20251027289000,20442061681000,19155182680000,20107450897000,20799960570000,21539027005000,21722561391000,22266442955000,22868154259000,23273490746000,23709107311000,24176670375000,24109423261000,22023575576000,23309274373000,24217923840000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Micronesia, Fed. Sts.",FSM,237557400,242706700,244034300,247870800,240236000,245141300,244942600,240445000,234653900,237218900,242578600,250313400,245640500,236601500,231146000,241829300,244006200,250550900,251081200,254030900,247000000,242000000,240000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Moldova,MDA,74131264000,78653271400,84788226300,90384249200,97072683400,104353134800,109362085100,112642947900,121429098000,114143351800,122247529900,129360094300,128597213900,140227373100,147238217100,146740205000,153557776000,159969753000,166489473000,172403702000,158135609000,180163899000,171127810517.752,..
GDP (constant LCU),NY.GDP.MKTP.KN,Monaco,MCO,3485295600,3561544600,3598103700,3637234400,3727091700,3797000000,4017000000,4597000000,4631000000,4106100000,4190900000,4485200000,4530600000,4964500000,5321300000,5580100000,5745500000,5570600000,5892600000,6310000000,5489000000,6689300000,7431600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mongolia,MNG,7521160521400,7743238621100,8109724437600,8677780999400,9599830458900,10296170043000,11177134529000,12322569104000,13419323094000,13249085704000,14092411430000,16529098947000,18565454160000,20728128355000,22362588014000,22894780891000,23235863785000,24545640704000,26446671274000,27928278387000,26655376727000,27091663824000,28455108600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Montenegro,MNE,2260949700,2285816500,2329337000,2387166500,2492823700,2597038800,2819512000,3011525000,3229040000,3041914000,3125090000,3225982000,3138113000,3249484000,3307445000,3419580000,3520433000,3686473000,3873668000,4031053000,3414024000,3859331000,4106586000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Morocco,MAR,531510215000,572552504700,593909843200,630560626300,659385949700,680435195900,733446677300,758685074500,801812826200,831846885700,860957842400,908522708800,936344796600,974942922300,1001454000000,1044963000000,1050409195700,1103537823100,1137368334700,1170249366200,1086246439100,1173374096200,1188141525300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Mozambique,MOZ,274119156100,309348078400,339257413900,363743999200,393588121100,418431496900,459900893400,495080340500,529132112000,560504206100,597944370100,640602070800,691815023600,737277052200,794066321800,852772389000,892827024900,916381653300,948316979500,970297140600,958464144500,981250982400,1024031850600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Myanmar,MMR,16496000656220,18367306487297.3,20576069396434.5,23424619803762.8,26602090215050.8,30211714541056.7,34162228962911.2,38258770525578.3,42182324282598.2,46632563331351,51125349410508.9,53984014313588.7,57942484177348.9,62824718487956.9,67844988716563.9,72589280422452.2,76972175400000,81695271400000,86816635400000,92528397400000,84156107000000,74043596000000,77033101000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Namibia,NAM,72241474000,73092441500,76592590900,79839959200,89635961400,91903090300,98403557000,103691807600,106439445600,106754475400,113201644500,118965123000,124986759300,132004415400,140046809700,146018650100,146067996300,144567511600,146099845500,144873841800,133137031300,137829656300,148253408630.371,..
GDP (constant LCU),NY.GDP.MKTP.KN,Nauru,NRU,..,..,..,..,51000000,47000000,43000000,40000000,66000000,62000000,61000000,67000000,88000000,92000000,106000000,100000000,108000000,101000000,109000000,118000000,123000000,127000000,129000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Nepal,NPL,1026890253700,1076179878300,1077472835000,1119979545200,1172423743800,1213214488500,1254034482500,1296816624800,1375982600100,1438356974600,1507634210600,1559222569200,1632040476100,1689572402700,1791140757800,1862357468500,1870423594200,2038336745400,2193706438400,2339742692000,2284299666500,2394817502000,2529243234300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Netherlands,NLD,580703086000,594215786000,595506860000,596433742000,608272628000,620747546000,642231550000,666461935000,680926324000,655957546000,664765346000,675077115000,668121431000,667251702000,676749332000,690008000000,705131000000,725656676000,742788814000,757314706000,727884821000,772954409000,806414974000,..
GDP (constant LCU),NY.GDP.MKTP.KN,New Caledonia,NCL,294809993200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,969083000000,1007804720000,993695453900,969846763000,949479981000,982711780335,..
GDP (constant LCU),NY.GDP.MKTP.KN,New Zealand,NZL,170524426000,176340812000,184653452000,193384747000,201292166000,208042128000,213864111000,220419298000,217750656000,217506628000,220696909000,225599867000,230727823000,237107265000,246143036000,255340000000,265047409000,274388775000,284061482000,291009578000,289106604000,304047192000,312715884029.836,..
GDP (constant LCU),NY.GDP.MKTP.KN,Nicaragua,NIC,97688549600,100580954600,101339273500,103893765900,109412780000,114098271100,118837000000,124870000000,129161000000,124907000000,130416000000,138655000000,147662000000,154937000000,162351000000,170132000000,177895000000,186133000000,179874000000,174663000000,171578000000,189331000000,196432000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Niger,NER,2673528889000,2867844575300,3008898666900,3074210133800,3085394158800,3311611211800,3508024527700,3618272059400,3898015660200,3974518150900,4315458945100,4417206977700,4883175693600,5142722860800,5484309541000,5725216000000,6053894533200,6356913796157.87,6815337423723.07,7220158418888.28,7476520330750.35,7579965194052.31,8450879744170.51,..
GDP (constant LCU),NY.GDP.MKTP.KN,Nigeria,NGA,25430423387000,26935315648000,31064272133000,33346624772000,36431373714000,38777013731000,41126678971000,43837391995000,46802760443000,50564263245000,54612264177000,57511041765000,59943794014000,63942845560000,67977459215000,69780692718000,68652430365000,69205691115000,70536348622000,72094093996000,70800543492000,73382771385000,75768945319000,..
GDP (constant LCU),NY.GDP.MKTP.KN,North Macedonia,MKD,279794000000,271212000000,275263000000,281381000000,294533000000,308447000000,324292000000,345285000000,364179000000,362873000000,375061000000,383837000000,382086000000,393263000000,407535000000,423249000000,435304000000,440013000000,452688000000,470390000000,441645000000,465962046400,475964650800,..
GDP (constant LCU),NY.GDP.MKTP.KN,Northern Mariana Islands,MNP,..,..,1457000000,1462000000,1417000000,1237000000,1152000000,1075000000,956000000,788000000,799000000,740000000,746000000,766000000,798000000,825000000,1066000000,1313000000,1060000000,940000000,661000000,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Norway,NOR,2457126000000,2507918000000,2542466000000,2566490000000,2669524000000,2741204000000,2808678000000,2890524000000,2904454000000,2848097000000,2870513000000,2902251000000,2981133000000,3011427000000,3073105000000,3130183000000,3166641000000,3244659000000,3271554000000,3308319000000,3266033000000,3393692000000,3496042000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Oman,OMN,19592252700,20470534700,20245173500,19704912600,19959540600,20456577300,21555481900,22515279300,24361549800,25850624100,26293700000,27054800000,29452700000,30992400000,31392900000,32967900000,34631600000,34736900000,35184000000,34786874300,33611177300,34650527900,36144400000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Pakistan,PAK,16640025682900,17247611289100,17695155184500,18650925525500,20111527169500,21574957414300,22880595665700,23897595662900,24404330089700,25251782799600,25630993246400,26317933816300,27114731346200,28298795072700,29463694645300,30706456224700,32725049000000,34175628000000,36278011000000,37184104000000,36710346000000,39101616000000,40941661000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Palau,PLW,231997700,246938600,255777500,247430500,259445800,269719500,268625400,274054700,258209100,241191900,241713100,257868400,262181500,253300600,269243000,289541400,289300000,277500000,281412375,281970375,260683015.625,224911859.375,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Panama,PAN,22819680800,22950728100,23462334100,24449041600,26288118000,28178570000,30616711100,34285813200,37664904700,38133076500,40355469700,44921136600,49313745500,52718340900,55389274700,58564771900,61465608900,64902242600,67294169200,69502679700,57222715000,66284369700,73449289900,..
GDP (constant LCU),NY.GDP.MKTP.KN,Papua New Guinea,PNG,29285768300,29250248000,29203769200,29835768700,30647652400,32592183400,34355402300,37040342000,36930533000,39441964900,43436826200,43917908000,45963217500,47721285900,54184547400,57749000000,60919173600,63072429300,62896298100,65714323100,63632900000,63136354156.993,66397379274.7559,..
GDP (constant LCU),NY.GDP.MKTP.KN,Paraguay,PRY,106468267857100,105580264247200,105557665430400,110118543494100,114586513499600,117031206068000,122657033295700,129307035067200,137707197796500,137347592899600,152586625973600,159127055175100,158000367021100,171103458311700,180174060876600,185502081243600,193419357992100,202722981633400,209218733463200,208377977311200,206669725095200,214971105067700,215133278120000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Peru,PER,222207000000,223580000000,235773000000,245593000000,257770000000,273971000000,294598000000,319693000000,348870000000,352693000000,382081000000,406256000000,431199000000,456435000000,467308000000,482506000000,501581000000,514215000000,534626000000,546605000000,487191000000,552560000000,567390000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Philippines,PHL,6985383228900,7198383735400,7465894031000,7845677425800,8361077904200,8774324607600,9240804277000,9843239249400,10270877529000,10419633017000,11183860997000,11615360393000,12416466190000,13254643627000,14096046745000,14990907450000,16062675895000,17175978086000,18265190258000,19382750611000,17537843279000,18540084220000,19943630239000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Poland,POL,1059139000000,1072469000000,1094303000000,1132586000000,1189021000000,1230718000000,1306175000000,1398411000000,1457144000000,1498413000000,1542386000000,1620156000000,1645191000000,1659283000000,1722949000000,1798471000000,1851589000000,1946761000000,2062500000000,2154281000000,2110763000000,2257144000000,2375878000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Portugal,PRT,174309785000,177697796000,179067711000,177401448000,180574691000,181986511000,184943854000,189579619000,190184848000,184247126000,187448651000,184269213000,176792870000,175161700000,176549314000,179713159000,183342440000,189771059000,195178255000,200414419000,183778987000,194323191000,207590628000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Puerto Rico,PRI,9945400000,10573300000,10670200000,10675900000,11609900000,11379218400,11218838100,11088384700,10883900000,10671400000,10627300000,10589200000,10592300000,10559800000,10434100000,10324600000,10194200000,9900000000,9468300000,9626900000,9222300000,9262200000,9573500000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Qatar,QAT,135255123900,140527621100,150620528000,156223549400,186248021100,200203135500,252596787900,298027979300,350670319400,392598430500,469517616600,532316426100,557495056100,588469708000,619860584700,649324701300,669221256100,659198967100,667339231900,671932133833.294,648027449368.838,658569862703.941,686288220255.709,..
GDP (constant LCU),NY.GDP.MKTP.KN,Romania,ROU,218047200000,229425200000,242509300000,248186800000,274068000000,286861900000,309893500000,332310600000,363240300000,343198900000,329809900000,344707700000,351343300000,352291800000,366808600000,378401600000,389214600000,421116600000,446505800000,463710400000,446657400000,472156600000,493853900000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Russian Federation,RUS,48910393496000,51404848619000,53820872345000,57749770378000,61907723740000,65869796669000,71271164955000,77329198132000,81350292667000,75004974791000,78380198656000,81750570074000,85040283448000,86533099419000,87170214266000,85450590690000,85616100000000,87179270247000,89626606310000,91596666976000,89166007900000,94172046500000,92222956800000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Rwanda,RWA,2238990000000,2428959000000,2749389000000,2809941000000,3019216000000,3302355000000,3607066000000,3882404000000,4315729000000,4585387000000,4921709000000,5313398000000,5772556000000,6045012000000,6417818000000,6986234000000,7403365000000,7694234000000,8351026000000,9141224000000,8832569000000,9793179000000,10592340000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Samoa,WSM,1251277200,1343748200,1419696300,1493699800,1539814200,1642045600,1677056100,1685206300,1745134000,1735681000,1841986600,1912886100,1841494700,1843470500,1855636000,1927084700,2080940500,2110204400,2097339600,2190710200,2122613200,1972357000,1867698000,..
GDP (constant LCU),NY.GDP.MKTP.KN,San Marino,SMR,1219000000,1287000000,1291000000,1341000000,1402000000,1436000000,1491000000,1597000000,1589000000,1425000000,1347000000,1235000000,1148000000,1139000000,1131000000,1156916927.9,1184039756.2,1187097722,1204831838,1229719870.3,1147969190,1245122647.3,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sao Tome and Principe,STP,..,1865734800,1928427000,2088322900,2162205800,2305227600,2509611600,2600998400,2763009000,2854255000,2895597000,2953493000,3040412000,3196072000,3352878000,3404502000,3580747000,3728022000,3891240000,3969622000,4073819000,4151193000,4153903000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Saudi Arabia,SAU,1422087778337.8,1404869937757.93,1365264204082.39,1518748043978.39,1639616721108.33,1731006499713.17,1779273923451.04,1812139430408.97,1925394026761.76,1885745365879.73,1980777369487.02,2198539311874.84,2317862708425.77,2383929745677.8,2479946121046.1,2596259191863.92,2657610732838.99,2655758430895.58,2729116951837.61,2751830855323.96,2632363209651.71,2746241997550.03,2984636018071.11,..
GDP (constant LCU),NY.GDP.MKTP.KN,Senegal,SEN,6113044876800,6376569161500,6380949646100,6737896839100,7050757194500,7354661647500,7526081967100,7738853275500,8025436095900,8246304482600,8525927535100,8639671173800,8985516826500,9202282111400,9775039000000,10397420000000,11058287144927.3,11877428237584.5,12614926385483.3,13196932173698.3,13374044739223,14248663629134,14840532668587.2,..
GDP (constant LCU),NY.GDP.MKTP.KN,Serbia,SRB,2611652600000,2791302300000,2969398700000,3099688700000,3379534700000,3566434700000,3748600700000,3989992800000,4215649900000,4100488800000,4130465200000,4214572900000,4185848800000,4306930200000,4238471100000,4315020400000,4459081100000,4552773700000,4757426400000,4963505500000,4918674200000,5298688400000,5433802600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Seychelles,SYC,12770176100,12480144600,12631507900,11887874800,11549016400,12589093300,13773239600,14995761500,14586985100,14225318900,14866188300,16279930600,16786346900,16996803200,17687500900,18429418500,19370208400,19910000000,20648000000,21655000000,19981416190,21065772230,22961756480,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sierra Leone,SLE,3668958100,3436146000,4347554000,4759860000,5068244000,5288890000,5515419000,5955360000,6279087000,6480610000,6910760000,7326085000,8439778000,10218800000,10684701000,8495291000,9034464000,9373600000,9699136000,10208704000,10007747000,10418535000,10778760000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Singapore,SGP,193208700000,191139700000,198638800000,207673400000,228316100000,245134600000,267213300000,291320000000,296748700000,297128400000,340270700000,361418300000,377449000000,395633100000,411203400000,423444100000,438695100000,458632600000,475030700000,481354600000,462576700000,503664400000,522032900000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,2298911464.29497,2372476493.71302,2481610483.51316,2516118435.45029,2548997256.60927,2589281217.66893,2592020964.63682,2617105542.14552,2419901021.38761,2253968792.45897,2501116459.36314,2168048086.16711,2267292612.06598,2489487288.04844,..
GDP (constant LCU),NY.GDP.MKTP.KN,Slovak Republic,SVK,43296728000,44705510000,46721480000,49290733000,51892732000,55329827000,60029087000,66531455000,70240508000,66408514000,70868930000,72762160000,73721749000,74188216000,76189213000,80126048000,81683659000,84083581000,87472477000,89669135000,86678222000,90829369000,92419290000,..
